JUD,CE,TIP_PV,CODU,DEN_CIRC,DEN1_FP,DEN2_FP,DEN3_FP,DEN4_FP,NPOZ,TA,TAPU,MAJA,MAJV,TVVE,TVN,VVE,MCF1,MCF2,N_CONS_L,DATA,X_CONS_L
1,12,2,999,,CRISTEA DAVID ARON,CANDIDAT INDEPENDENT,,,10,0,0,0,0,0,0,23,0,0,,2 iunie,0
1,12,2,999,,COSTEA SERAFIM,CANDIDAT INDEPENDENT,,,11,0,0,0,0,0,0,28,0,0,,2 iunie,0
1,12,2,999,,IANCAU VIOREL,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,21,0,0,,2 iunie,0
1,13,2,0,ARIESENI,,,,,0,1537,916,769,0,791,125,791,6,5,11,2 iunie,11
1,13,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,163,2,0,,2 iunie,2
1,13,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,147,2,0,,2 iunie,2
1,13,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,103,1,1,,2 iunie,2
1,13,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,4,0,0,0,0,0,0,37,0,1,,2 iunie,1
1,13,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,66,0,1,,2 iunie,1
1,13,2,999,,PANTEA GHEORGHE,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,64,0,1,,2 iunie,1
1,13,2,999,,GLIGOR TRAIAN EUGEN,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,32,0,1,,2 iunie,1
1,13,2,999,,CHISU BAZIL,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,179,1,0,,2 iunie,1
1,14,2,0,AVRAM IANCU,,,,,0,1766,1184,884,0,1055,129,1055,8,3,11,2 iunie,11
1,14,2,36,,PARTIDUL ALIANTEI CIVICE,,,,1,0,0,0,0,0,0,103,1,0,,2 iunie,1
1,14,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,2,0,0,0,0,0,0,112,1,0,,2 iunie,1
1,14,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,369,3,1,,2 iunie,4
1,14,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,149,1,1,,2 iunie,2
1,14,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,5,0,0,0,0,0,0,111,1,0,,2 iunie,1
1,14,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,126,1,0,,2 iunie,1
1,14,2,999,,CRISTEA CRISTIAN TR,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,40,0,1,,2 iunie,1
1,14,2,999,,COROIU NICOLAE,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,37,0,0,,2 iunie,0
1,14,2,999,,OARGA TRAIAN,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,8,0,0,,2 iunie,0
1,15,2,0,BAIA DE ARIES,,,,,0,3600,2004,1801,0,1935,69,1935,7,6,13,2 iunie,13
1,15,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,1,0,0,0,0,0,0,93,0,1,,2 iunie,1
1,15,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,272,1,1,,2 iunie,2
1,15,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,3,0,0,0,0,0,0,417,2,1,,2 iunie,3
1,15,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,4,0,0,0,0,0,0,583,3,1,,2 iunie,4
1,15,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,89,0,0,,2 iunie,0
1,15,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,176,1,0,,2 iunie,1
1,15,2,999,,CENAR VIRGIL,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,124,0,1,,2 iunie,1
1,15,2,999,,PASCA IONEL,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,75,0,0,,2 iunie,0
1,15,2,999,,OLTEAN IOAN,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,106,0,1,,2 iunie,1
1,16,2,0,BERGHIN,,,,,0,1765,1068,883,0,969,99,969,7,4,11,2 iunie,11
1,16,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,174,1,1,,2 iunie,2
1,16,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,2,0,0,0,0,0,0,61,0,1,,2 iunie,1
1,16,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,3,0,0,0,0,0,0,64,0,1,,2 iunie,1
1,16,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,400,4,0,,2 iunie,4
1,16,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,155,1,1,,2 iunie,2
1,16,2,36,,PARTIDUL ALIANTEI CIVICE,,,,6,0,0,0,0,0,0,115,1,0,,2 iunie,1
1,17,2,0,BISTRA,,,,,0,3808,1958,1905,0,1802,156,1802,10,5,15,2 iunie,15
1,17,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,466,3,1,,2 iunie,4
1,17,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,77,0,1,,2 iunie,1
1,17,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,193,1,0,,2 iunie,1
1,17,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,4,0,0,0,0,0,0,44,0,0,,2 iunie,0
1,17,2,36,,PARTIDUL ALIANTEI CIVICE,,,,5,0,0,0,0,0,0,712,5,1,,2 iunie,6
1,17,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,6,0,0,0,0,0,0,83,0,1,,2 iunie,1
1,17,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,7,0,0,0,0,0,0,123,1,0,,2 iunie,1
1,17,2,999,,RISTEI PETRU,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,104,0,1,,2 iunie,1
1,18,2,0,BLANDIANA,,,,,0,1049,658,525,0,621,37,621,8,3,11,2 iunie,11
1,18,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,65,1,0,,2 iunie,1
1,18,2,34,,"PARTIDUL ""NOUA ROMANIE""",,,,2,0,0,0,0,0,0,67,1,0,,2 iunie,1
1,18,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,141,2,0,,2 iunie,2
1,18,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,4,0,0,0,0,0,0,36,0,1,,2 iunie,1
1,18,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,5,0,0,0,0,0,0,44,0,1,,2 iunie,1
1,18,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,224,4,0,,2 iunie,4
1,18,2,999,,GORONEA CORNEL,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,44,0,1,,2 iunie,1
1,19,2,0,BUCIUM,,,,,0,1778,1034,890,0,939,95,939,9,2,11,2 iunie,11
1,19,2,36,,PARTIDUL ALIANTEI CIVICE,,,,1,0,0,0,0,0,0,95,1,0,,2 iunie,1
1,19,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,424,4,1,,2 iunie,5
1,19,2,82,,PARTIDUL PENSIONARILOR DIN,ROMANIA,,,3,0,0,0,0,0,0,14,0,0,,2 iunie,0
1,19,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,112,1,0,,2 iunie,1
1,19,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,118,1,1,,2 iunie,2
1,19,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,6,0,0,0,0,0,0,176,2,0,,2 iunie,2
1,20,2,0,CENADE,,,,,0,877,539,439,0,487,52,487,8,3,11,2 iunie,11
1,20,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,80,1,1,,2 iunie,2
1,20,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,2,0,0,0,0,0,0,106,2,0,,2 iunie,2
1,20,2,62,,PARTIDUL LIBERAL - 1993,,,,3,0,0,0,0,0,0,34,0,1,,2 iunie,1
1,20,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,45,1,0,,2 iunie,1
1,20,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,5,0,0,0,0,0,0,54,1,0,,2 iunie,1
1,20,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,6,0,0,0,0,0,0,168,3,1,,2 iunie,4
1,21,2,0,CERGAU,,,,,0,1494,972,748,0,855,117,855,8,3,11,2 iunie,11
1,21,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,150,1,1,,2 iunie,2
1,21,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,2,0,0,0,0,0,0,86,1,0,,2 iunie,1
1,21,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,3,0,0,0,0,0,0,289,3,1,,2 iunie,4
1,21,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,4,0,0,0,0,0,0,129,1,1,,2 iunie,2
1,21,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,201,2,0,,2 iunie,2
1,22,2,0,CERU-BACAINTI,,,,,0,377,200,189,0,186,14,186,10,1,11,2 iunie,11
1,22,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,9,0,0,,2 iunie,0
1,22,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,47,2,1,,2 iunie,3
1,22,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,130,8,0,,2 iunie,8
1,23,2,0,CETATEA DE BALTA,,,,,0,2642,1710,1322,0,1517,193,1517,11,2,13,2 iunie,13
1,23,2,36,,PARTIDUL ALIANTEI CIVICE,,,,1,0,0,0,0,0,0,91,0,1,,2 iunie,1
1,23,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,351,3,0,,2 iunie,3
1,23,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,363,3,0,,2 iunie,3
1,23,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,4,0,0,0,0,0,0,279,2,0,,2 iunie,2
1,23,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,78,0,1,,2 iunie,1
1,23,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,6,0,0,0,0,0,0,355,3,0,,2 iunie,3
1,24,2,0,CALNIC,,,,,0,2304,1248,1153,0,1137,111,1137,10,3,13,2 iunie,13
1,24,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,182,2,0,,2 iunie,2
1,24,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,90,1,0,,2 iunie,1
1,24,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,3,0,0,0,0,0,0,56,0,1,,2 iunie,1
1,24,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,4,0,0,0,0,0,0,75,0,1,,2 iunie,1
1,24,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,5,0,0,0,0,0,0,261,3,0,,2 iunie,3
1,24,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,235,2,1,,2 iunie,3
1,24,2,32,,PARTIDA ROMILOR,,,,7,0,0,0,0,0,0,27,0,0,,2 iunie,0
1,24,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,8,0,0,0,0,0,0,34,0,0,,2 iunie,0
1,24,2,36,,PARTIDUL ALIANTEI CIVICE,,,,9,0,0,0,0,0,0,177,2,0,,2 iunie,2
1,25,2,0,CIUGUD,,,,,0,2091,1319,1046,0,1224,95,1224,8,3,11,2 iunie,11
1,25,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,325,2,1,,2 iunie,3
1,25,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,111,1,0,,2 iunie,1
1,25,2,34,,"PARTIDUL ""NOUA ROMANIE""",,,,3,0,0,0,0,0,0,128,1,0,,2 iunie,1
1,25,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,171,1,1,,2 iunie,2
1,25,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,5,0,0,0,0,0,0,42,0,0,,2 iunie,0
1,25,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,6,0,0,0,0,0,0,282,2,1,,2 iunie,3
1,25,2,62,,PARTIDUL LIBERAL - 1993,,,,7,0,0,0,0,0,0,26,0,0,,2 iunie,0
1,25,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,8,0,0,0,0,0,0,139,1,0,,2 iunie,1
1,26,2,0,CIURULEASA,,,,,0,1216,680,609,0,587,93,587,8,3,11,2 iunie,11
1,26,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,36,0,1,,2 iunie,1
1,26,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,179,3,0,,2 iunie,3
1,26,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,140,2,1,,2 iunie,3
1,26,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,108,2,0,,2 iunie,2
1,26,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,58,1,0,,2 iunie,1
1,26,2,999,,GURAN CORNEL,CANDIDAT INDEPENDENT,,,6,0,0,0,0,0,0,8,0,0,,2 iunie,0
1,26,2,999,,BERINDEI MARIN,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,28,0,0,,2 iunie,0
1,26,2,999,,SIMINA NICOLAE,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,30,0,1,,2 iunie,1
1,27,2,0,CRACIUNELU DE JOS,,,,,0,3335,2169,1668,0,1955,214,1955,10,3,13,2 iunie,13
1,27,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,1,0,0,0,0,0,0,110,0,1,,2 iunie,1
1,27,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,411,2,1,,2 iunie,3
1,27,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,3,0,0,0,0,0,0,159,1,0,,2 iunie,1
1,27,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,161,1,0,,2 iunie,1
1,27,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,5,0,0,0,0,0,0,17,0,0,,2 iunie,0
1,27,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,6,0,0,0,0,0,0,158,1,0,,2 iunie,1
1,27,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,7,0,0,0,0,0,0,774,5,0,,2 iunie,5
1,27,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,8,0,0,0,0,0,0,20,0,0,,2 iunie,0
1,27,2,999,,CRISTEA IOAN,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,70,0,1,,2 iunie,1
1,27,2,999,,COMSA IONEL,CANDIDAT INDEPENDENT,,,10,0,0,0,0,0,0,31,0,0,,2 iunie,0
1,27,2,999,,PARAU GHEORGHE,CANDIDAT INDEPENDENT,,,11,0,0,0,0,0,0,44,0,0,,2 iunie,0
1,28,2,0,CRICAU,,,,,0,1544,1022,773,0,935,87,935,7,4,11,2 iunie,11
1,28,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,129,1,1,,2 iunie,2
1,28,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,305,3,1,,2 iunie,4
1,28,2,36,,PARTIDUL ALIANTEI CIVICE,,,,3,0,0,0,0,0,0,38,0,0,,2 iunie,0
1,28,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,57,0,1,,2 iunie,1
1,28,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,5,0,0,0,0,0,0,184,2,0,,2 iunie,2
1,28,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,6,0,0,0,0,0,0,117,1,0,,2 iunie,1
1,28,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,7,0,0,0,0,0,0,17,0,0,,2 iunie,0
1,28,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,8,0,0,0,0,0,0,38,0,0,,2 iunie,0
1,28,2,999,,MICLEA GHEORGHE,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,50,0,1,,2 iunie,1
1,29,2,0,DAIA ROMANA,,,,,0,2456,1432,1229,0,1292,140,1292,9,4,13,2 iunie,13
1,29,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,32,0,0,,2 iunie,0
1,29,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,2,0,0,0,0,0,0,61,0,1,,2 iunie,1
1,29,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,227,2,0,,2 iunie,2
1,29,2,138,,PARTIDUL SOCIALIST,,,,4,0,0,0,0,0,0,22,0,0,,2 iunie,0
1,29,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,90,0,1,,2 iunie,1
1,29,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,6,0,0,0,0,0,0,94,0,1,,2 iunie,1
1,29,2,34,,"PARTIDUL ""NOUA ROMANIE""",,,,7,0,0,0,0,0,0,103,1,0,,2 iunie,1
1,29,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,8,0,0,0,0,0,0,407,4,0,,2 iunie,4
1,29,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,9,0,0,0,0,0,0,256,2,1,,2 iunie,3
1,30,2,0,DOSTAT,,,,,0,817,578,409,0,527,51,527,7,4,11,2 iunie,11
1,30,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,137,2,1,,2 iunie,3
1,30,2,97,,PARTIDUL ROMANIA MARE,,,,2,0,0,0,0,0,0,33,0,1,,2 iunie,1
1,30,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,60,1,0,,2 iunie,1
1,30,2,62,,PARTIDUL LIBERAL - 1993,,,,4,0,0,0,0,0,0,23,0,0,,2 iunie,0
1,30,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,41,0,1,,2 iunie,1
1,30,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,6,0,0,0,0,0,0,191,4,0,,2 iunie,4
1,30,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,42,0,1,,2 iunie,1
1,31,2,0,FARAU,,,,,0,2014,1203,1008,0,1045,158,1045,7,4,11,2 iunie,11
1,31,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,1,0,0,0,0,0,0,189,1,1,,2 iunie,2
1,31,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,175,1,1,,2 iunie,2
1,31,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,3,0,0,0,0,0,0,101,1,0,,2 iunie,1
1,31,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,4,0,0,0,0,0,0,58,0,1,,2 iunie,1
1,31,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,5,0,0,0,0,0,0,204,2,0,,2 iunie,2
1,31,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,78,0,1,,2 iunie,1
1,31,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,7,0,0,0,0,0,0,240,2,0,,2 iunie,2
1,32,2,0,GALDA DE JOS,,,,,0,3627,2331,1814,0,2075,256,2075,10,3,13,2 iunie,13
1,32,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,559,3,1,,2 iunie,4
1,32,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,2,0,0,0,0,0,0,61,0,0,,2 iunie,0
1,32,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,3,0,0,0,0,0,0,48,0,0,,2 iunie,0
1,32,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,4,0,0,0,0,0,0,165,1,0,,2 iunie,1
1,32,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,5,0,0,0,0,0,0,239,1,1,,2 iunie,2
1,32,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,6,0,0,0,0,0,0,25,0,0,,2 iunie,0
1,32,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,381,2,0,,2 iunie,2
1,32,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,8,0,0,0,0,0,0,65,0,1,,2 iunie,1
1,32,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,9,0,0,0,0,0,0,532,3,0,,2 iunie,3
1,33,2,0,GARBOVA,,,,,0,1644,1148,823,0,1018,130,1018,7,4,11,2 iunie,11
1,33,2,34,,"PARTIDUL ""NOUA ROMANIE""",,,,1,0,0,0,0,0,0,304,3,0,,2 iunie,3
1,33,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,136,1,1,,2 iunie,2
1,33,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,151,1,1,,2 iunie,2
1,33,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,64,0,1,,2 iunie,1
1,33,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,5,0,0,0,0,0,0,205,2,0,,2 iunie,2
1,33,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,6,0,0,0,0,0,0,46,0,1,,2 iunie,1
1,33,2,999,,CIOCA IOAN,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,11,0,0,,2 iunie,0
1,33,2,999,,DIRZU IOAN,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,27,0,0,,2 iunie,0
1,33,2,999,,URSA NICOLAE,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,25,0,0,,2 iunie,0
1,33,2,999,,CILNICEAN PETRU,CANDIDAT INDEPENDENT,,,10,0,0,0,0,0,0,15,0,0,,2 iunie,0
1,33,2,999,,PATRUTIU MONICA MARI,CANDIDAT INDEPENDENT,,,11,0,0,0,0,0,0,11,0,0,,2 iunie,0
1,33,2,999,,MUNTEAN CORNEL,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,23,0,0,,2 iunie,0
1,34,2,0,GARDA DE SUS,,,,,0,1527,809,764,0,736,73,736,8,3,11,2 iunie,11
1,34,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,1,0,0,0,0,0,0,44,0,1,,2 iunie,1
1,34,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,271,4,0,,2 iunie,4
1,34,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,3,0,0,0,0,0,0,34,0,0,,2 iunie,0
1,34,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,115,1,1,,2 iunie,2
1,34,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,207,3,0,,2 iunie,3
1,34,2,999,,PETELEU DRAGOMIR,CANDIDAT INDEPENDENT,,,6,0,0,0,0,0,0,37,0,1,,2 iunie,1
1,34,2,999,,DANCIU IOAN,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,28,0,0,,2 iunie,0
1,35,2,0,HOPARTA,,,,,0,1289,1018,645,0,972,46,972,9,2,11,2 iunie,11
1,35,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,111,1,0,,2 iunie,1
1,35,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,2,0,0,0,0,0,0,37,0,0,,2 iunie,0
1,35,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,3,0,0,0,0,0,0,137,1,1,,2 iunie,2
1,35,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,646,7,0,,2 iunie,7
1,35,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,5,0,0,0,0,0,0,41,0,1,,2 iunie,1
1,36,2,0,HOREA,,,,,0,1801,1076,901,0,871,205,871,7,4,11,2 iunie,11
1,36,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,94,1,0,,2 iunie,1
1,36,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,178,2,0,,2 iunie,2
1,36,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,222,2,1,,2 iunie,3
1,36,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,4,0,0,0,0,0,0,33,0,1,,2 iunie,1
1,36,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,5,0,0,0,0,0,0,81,1,0,,2 iunie,1
1,36,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,6,0,0,0,0,0,0,70,0,1,,2 iunie,1
1,36,2,999,,MATES ADRIAN,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,53,0,1,,2 iunie,1
